submission_id;solution_id;exercise_id;runtime_id;worker_group_id;spawn_ts;correctness;compilation_ok;duration
f54b4c2419df8ee6e95bcb039c0da54337ac7358;9e14e66f5ac00f6bb443ca96d58ea4e94e09c761;ef7e988c917f93d3d9c0c82b14cd62f94956878c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1526924623;1;1;2.778
a3e01e6d8b611a7b166d2e655d14d0aac2ce6cb9;9e14e66f5ac00f6bb443ca96d58ea4e94e09c761;ef7e988c917f93d3d9c0c82b14cd62f94956878c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1526924686;1;1;2.819
b1b238b72553bf798d2031119c7abb4b4edf57d3;9e14e66f5ac00f6bb443ca96d58ea4e94e09c761;ef7e988c917f93d3d9c0c82b14cd62f94956878c;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1526924755;1;1;2.792
78de63816c553a46534c720d0b8a0a848578cf1b;60161ff2731b96f573709e05e2e93f15de83462b;e7d600b8041eb716ddf8f315918ebd587e3b6efd;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1526982942;1;1;0.362
32855be51e1708b2add4a089a8d392d884713674;eee93f2e00b1e99e11c37775be0f1f9863b431e3;64822695571a24a4f9384ac89d81f432f5dc4eec;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1527071308;1;1;4.396
2b2e317d9d3a4e2c4446e505b36136a67642ad2e;d758fe06b1d9ae57e0ea682f2798eca29e49f35d;2cf9e7934e18c98f87781029c4ba896ed687832c;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1527104220;1;1;0.693
d93853984f43d7d80a7be59fff3b0d7aa392e2ac;00e60e3b74ef315143403bc1f6705153605fc993;00f8483c22d719fe6d56fa4089f111f93e6448f1;001a37d782127962222a140d84f2f1b938a8e381;default;1527150075;1;1;0.098
a9c1e673c0b293d1cc612b1f44e9a07637295a08;4b4fe617229ad42334313f312eb056b503258c9d;e3a2773cb3334851e02e9cbecb59a054d904a53a;001a37d782127962222a140d84f2f1b938a8e381;default;1527150135;1;1;0.11
e868041c4eb993163f08587ffdefadcd1dde2f56;63e881366e4f7f4defc8903a0711d27d8011956d;dcd7008fabf1b26bdbd959d775efd2eb81184cba;001a37d782127962222a140d84f2f1b938a8e381;long;1527426938;1;1;80.314
affabb8ab3135611693a725c0e01bad648a51ceb;e77d646f95f0849ea4fc437b4b73c3aefb5bc08b;dcd7008fabf1b26bdbd959d775efd2eb81184cba;001a37d782127962222a140d84f2f1b938a8e381;long;1527426990;1;1;79.452
f88e6f993bc48c9033e9a9b700593de9b11e0b0c;8ecd4136e519e7204cd840e22b6f157a55650af8;fab8cd72c4b5e79c54f9ef127ed031d1bf9c5527;001a37d782127962222a140d84f2f1b938a8e381;long;1527432327;1;1;58.678
9a1344edec97a36f962a8bc2d14810bfe0c182d7;17b9c0451ba504b11a7dc89db740285237191de0;bb9ff2a1bdfa226f2b086512c1a86212e7274996;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1527971854;1;1;1.224
c978287fa466b2b78df535e402944e1d1ab002f2;c4a3e6724107b2d1411734741a8f0ce1bb0d561d;bb9ff2a1bdfa226f2b086512c1a86212e7274996;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1527971909;1;1;6.872
a6bd7a00f86bfeaf547a3a2108211031dc0c9695;567359a7a387384e2fa34cb303538956a78141df;c28da81d533e912de57564a9639386ead64c63e3;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1528016677;1;1;0.44
ae96024cf159851ba25784f2086e74970cfc2a61;db3e56675d39593f21a2df01af9c45d35e1fa2e3;e7a67466cc7ff427087ef7e0534042666773ae84;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1528968655;1;1;0.342
8ed6182dd4cb6c73f7fb0d1c15e61d0829f6041b;13c61e1bfca49a2a79b3a5ab70cc757c6123a16b;110c6f454b8e48b34ae23cc608a070077095d158;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1528969190;1;1;0.269
919dbf05c5d2a49fcff30cc1bd8c3d136935e1b0;d6a55594765f8b8ce5ae5503341761de9b41f79a;0535fe28802af2bba6f53fb62dfd9e3dde01fb5f;001a37d782127962222a140d84f2f1b938a8e381;default;1528971362;1;1;0.103
39548373f6baf663e17dd5b0344f389635d56f44;e4c6b7bda93f37611e123edd8b6b28b1f996223f;14339d7b068af379aedc7db61116a257d7d7204b;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1528977925;1;1;5.474
c19012d8fb1401907cb361c3a17437fd09941eaf;db3e56675d39593f21a2df01af9c45d35e1fa2e3;e7a67466cc7ff427087ef7e0534042666773ae84;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1529438162;1;1;0.336
9141ec34df087755c09f382378381f8557993559;df06306752869390d29af2b3e67b124dd74ba82c;d81e137cf648d2f4814c42922bb4e2780f81f782;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1529561296;1;1;0.539
680808c2f34c25f9214b245566d0784b85ffc404;54ece4e70c6c6baf6715215c90accbd72f30a889;d666276921ad3358411885441fa9add91f2376c4;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1529618537;1;1;1.272
629387c1cceae07e407f43defcf77e720ef33f37;54ece4e70c6c6baf6715215c90accbd72f30a889;d666276921ad3358411885441fa9add91f2376c4;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1529620710;1;1;1.223
3e36e7725c99cc5c0f0103e3ce3bb49c8d0cbe20;a0e9ce0fe173413b95e530243af5e6363291d2c7;d666276921ad3358411885441fa9add91f2376c4;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1529622232;1;1;1.448
1d0652358798a15c3d1a908711fc14ddeb9011de;f9d983ad1006519d7ea56c28bc6def9d3c8e5375;e2409b599cf2caef963402a62e30d1458bda2e8b;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1530464565;1;1;1.825
119840ef86a27abb866119a5740804f3cfd5157f;409e7c113c16d28f4cde0ef734da4c2d77ada158;0a30264709835cef21243fa961d5eb5ee3a29e5b;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1531326827;1;1;1.121
ba3fe395360776ba9669ddf59fbcb43d75ed800e;3cebd3ccc7c676bc32f201f1faac7baea8c30e39;773f75bf46ca87d42d343b462c8e38c052350fd6;87913e48f5011bd480800b4287ff4cd2d8572a92;default;1532874887;1;1;0.263
16e8e3036b346d3136438dc0bfcd0c60dcf48207;3cebd3ccc7c676bc32f201f1faac7baea8c30e39;773f75bf46ca87d42d343b462c8e38c052350fd6;87913e48f5011bd480800b4287ff4cd2d8572a92;default;1532877163;1;1;0.283
3d98294e6f629db1d975c1725c1c48c1640d48ca;13db69106094c13c715f3159ca4b57e01cf43610;960e6408668f0bf8311172b2abd140d3eb752510;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1533540230;1;1;1.551
b00a691f744e42a12e579e74992d3182ca1dbbac;3efb1b8871d3dc34f76ca007c56e42a16245db7d;fa96fe36af89b12dfd5899762a8fb67e36c4753c;001a37d782127962222a140d84f2f1b938a8e381;default;1534073166;1;1;3.116
c50140979212ea7e83419796bb93ff24b6117e79;d6a55594765f8b8ce5ae5503341761de9b41f79a;0535fe28802af2bba6f53fb62dfd9e3dde01fb5f;001a37d782127962222a140d84f2f1b938a8e381;default;1534082193;1;1;0.12
75336243aad65e7d310765c563dd1b7464e686bc;53408944e5964e928b30783e95841b76bfdf6c31;577ed34e4bfd915e48bf4efc36cf816fad50b597;001a37d782127962222a140d84f2f1b938a8e381;default;1534187350;1;1;0.238
01e2b8faa8ca7e9d2e358adaa9e5919dcaaf0f92;c7de312a2e44953efc3b52dd64e726e799493a63;2949b604080083c0073aa2728cacb3ff8a45c4eb;001a37d782127962222a140d84f2f1b938a8e381;default;1534191623;1;1;0.233
5c1563e6c582a06817a9b4fc8c7dda2dbdc48bbb;aa683bef1adad17ede290be53a63d9cf5dc9ef9c;5db757721d3acbf7d4081536db2669fcd18389ce;001a37d782127962222a140d84f2f1b938a8e381;default;1534192153;1;1;0.241
60d46726b93146d9ff555a5ce105e75e3f4b33e8;2f13b7034904a82a093f79a5d85289ef5e9515c7;3d5015758f6392bbd253b65496a34ebd123f6ecf;001a37d782127962222a140d84f2f1b938a8e381;default;1534192940;1;1;0.35
b083aa2d3152db2626131b666a6f62f0e6b39ae8;ee0e2e2244e7dc960486a83888f222f030837220;8b9c70a4e52142413e5d58de5c4791c45e4fd7c6;001a37d782127962222a140d84f2f1b938a8e381;default;1534193613;1;1;0.119
3e930c303b3e0e3e55f438abac6048ee2c9272eb;a78d81a358c2442465a8e8c043f3c9bf87849b71;e2409b599cf2caef963402a62e30d1458bda2e8b;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1534246674;1;1;3.536
9f103aa46586e8130ec3a0bad17687610c6cd634;92af5bac69e605be341338e0f9a757a248bc7b2b;da88cca9e509484891e7d1e476194d72a1974d0a;001a37d782127962222a140d84f2f1b938a8e381;default;1534354737;1;1;0.472
8e461b4c7ed4be9d8ec771ec09e385994ab16742;8e480a6c6075f3613c240aedc02e7e531b05bbf0;a914bc5e72a0478171fbef384e0df35e9f2b5646;001a37d782127962222a140d84f2f1b938a8e381;default;1534356211;1;1;0.115
c933feb8c1798594709bf2088802e7aa697d1ae6;c4f8677153a4747ca30eacf16e8cdda9df3ebeb7;aaedb5ccfb40f5944e4d8fd5cdecc7f50f81a393;001a37d782127962222a140d84f2f1b938a8e381;default;1534520793;1;1;0.422
61fa5a72c2608aea5abd206b9e525b559ecd9f6e;50797566e7cb44718b7e75e4830127468b33c174;b0800a6b68426a712918e586a5ef16b63e29ac86;001a37d782127962222a140d84f2f1b938a8e381;default;1534522187;1;1;0.121
a2da968f1e5574a6b50c7980fdf38088ca8363c3;0e46447df14938755b8058912e3c2fbe06bfd05a;69351af7e34aca99a6b35f624469378462b314a0;001a37d782127962222a140d84f2f1b938a8e381;default;1534532944;1;1;0.471
61b74395dc288f32ae81888d90069453ec268382;60e24a45e4f860b94ad2493db44f5a276d80c2d1;0b7230fb7a834893d3b0493516b7731e0eb4e595;001a37d782127962222a140d84f2f1b938a8e381;default;1534533460;1;1;0.48
dcbc9714c9f94b051de02c3cbdd3798ec292d59c;3d0fbbcc5391d1f386cfb81cebb7131e01f22029;467394a3a91b58bd8130cc74bf4318dfa53ac009;919d6b2b423cbb2860d41f2f35c0c6ba8d10b16a;default;1534693215;1;1;9.929
ea6a85ff7d1c4a2d3241b9a2b10f65d0647fb7ce;3d0fbbcc5391d1f386cfb81cebb7131e01f22029;467394a3a91b58bd8130cc74bf4318dfa53ac009;919d6b2b423cbb2860d41f2f35c0c6ba8d10b16a;default;1534694082;1;1;8.859
8535040caf9a251b7828a00ece2d23326e5610ec;4f065381f0007d8197b3d151b23ea72d2f98bb9c;0f6db0fd256a46912a6907377634ee1f3cdfff4c;001a37d782127962222a140d84f2f1b938a8e381;default;1534796170;1;1;0.467
214705705eeb13e183b782cde8145c2163c742cd;56e9ff3ae2d42e778bd346620b0a1e85d911bef5;4c9082550c506764c4f04010844fd4f1ebeb5751;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1535105672;1;1;5.03
5f6fb15453a4a9a264b9d512d8f079faaf18e08f;951ffdb5182ea41e401a38e929fedef7fe401d0a;23fd313c9be3e38c51fad80833c8fbbe280179f0;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1536756374;1;1;0.501
6c8b6a6a7beac8c354005b4ed1f80e79f31c46d0;770a349e7734fe74db5e7d093ba8e5252ddcc2fe;23fd313c9be3e38c51fad80833c8fbbe280179f0;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1536756704;1;1;2.723
5a33b59a515e4887d9c940c324da827d72f80901;8d8afd214c2a454a81220e6f39af45a651e0c16b;4b0ef8031201455f5c38b6335adf88d13ca847fa;001a37d782127962222a140d84f2f1b938a8e381;default;1538175255;1;1;0.119
2052c2958728ab3fe88fec18f59d8ed863c79d2f;790350dc3043403d29ed6b9e0689fa44948bdef4;7bd0377c704e1ad066f26a1d3d37c574a66c5d72;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1538390740;1;1;0.969
d15faf91383ecf0c7b8c550773a7f56aedf94f25;59f422b328de8848774d7546fa9acafe5b8f2088;7bd0377c704e1ad066f26a1d3d37c574a66c5d72;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1538391108;1;1;5.226
f8160333c207560bec14292f4328ee1532d16a0f;59f422b328de8848774d7546fa9acafe5b8f2088;7bd0377c704e1ad066f26a1d3d37c574a66c5d72;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1538427277;1;1;5.393
1aedc97537b7664ba439a3da4753cbc486307e7c;59f422b328de8848774d7546fa9acafe5b8f2088;7bd0377c704e1ad066f26a1d3d37c574a66c5d72;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1538427311;1;1;5.286
897cbd9e06f081ba493d65ed9eabc7b5da3ba19e;a77ab59d928b58cf4a7939fdccf0188ecc688536;682860151fedfce8ee5409f9d1bcbe4987951680;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1538427765;1;1;0.348
6be769004f9c01bec252288950c2b883dc300e76;a77ab59d928b58cf4a7939fdccf0188ecc688536;682860151fedfce8ee5409f9d1bcbe4987951680;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1538427780;1;1;0.351
2adba92b9dd055e2362c48ae3ffeac7f8e33f9f7;fe69068403910d7e51cc12a54768e4e3074594f7;ab7529886f6d70503f791afe8694483c990791f5;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1538558188;1;1;0.091
b19f736bf917cdce1075dd02410deec14c143793;790350dc3043403d29ed6b9e0689fa44948bdef4;7bd0377c704e1ad066f26a1d3d37c574a66c5d72;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1538560428;1;1;0.987
98d6abfc654e5ca2bfb74eabfd960a203b5f7e0e;81b1ec9ddc2bf71a1e343fc77ab2494c3634ca3e;0861e19dcac8c0f217517b5ed00dc06bfdd2e5c7;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1538731614;1;1;0.451
2c3341d660b8662578db3fe89f90fb3e5967693c;a6bf8edcc04328bdd7726503a095dddab5e4cc89;543e86f300ce2359980c114439a59735883d0a3e;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1538733683;1;1;1.787
848e66272df5498187f5f91e09a0b831bb59c05e;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1538744212;1;1;0.815
9a1ac7600f98256df928778a432e917e330d03c1;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1538745092;1;1;0.668
d0fc9a9b2fdfe2a21c4377f3158847704cac8603;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1538745198;1;1;0.75
f24ad4bf50a17fdb6d0bf693506313e3e6df6703;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1538745658;1;1;0.664
e48be54a9609976d44dd49ab9963b56ed5e29d62;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1538745760;1;1;0.745
54b37cea7acb804ba78d2117f2fa4c7a77acd98a;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1538745796;1;1;0.663
88eb2c00530e9671e2279539bfa111fba6525ca3;28862f79c28cbabc081879b4f2fe82f5e4d851a6;f24fad0851f65ebbc1b718e744cfaedcd71bb38e;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1538841893;1;1;0.349
042d6d36ec9e07c799b5d48dc67b4bdca8043807;cabac952852d382bb0c2d47105fe3996b8a4c993;27acd1b6f387c0613b97efac3a4050604a762074;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1538909140;1;1;0.085
886e05781e91709637e42de38a1c84cf4432eb0c;eda696bf859ba3eee2f1c396cc5d3d97c7682658;c32b736444020b1240869763ddca7fa4e4e633b5;919d6b2b423cbb2860d41f2f35c0c6ba8d10b16a;default;1538989128;1;1;4.747
a6367e27d90d5bb497309f6ee463f62117b29e1a;c36fd14eb49cf09cccfd7671e319834e4b7be6db;25db0a86e6eed02d18e048dca15284bc09c852c8;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1539033519;1;1;0.089
4b3628c68c539c636f44de3405aeb1f00bd5d88b;0f1df61e042634d7871f594ec47f9b07acb255e1;493733adca1574b74c3aae429ef259567b44e3b9;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1539037465;1;1;0.892
bd24d460344c525b4aac0b60a65efccc5c0c2cfa;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539041022;1;1;0.652
1bf3bebb656d2a1706b6e370027691b7b4308bb3;dab233f533908b9c2f91bf5b27577ceecb0ea409;f21119fd5adda1e6f0620bc842717162c7489286;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1539071544;1;1;0.442
6d8d4ea52988547e7ffdd53618db32c411b693f7;f45f38d25fba4a5b2029dc16c5be24e89cc036c6;506943156f2eb5459fe5ce6bfe623c44bdf14784;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1539078447;1;1;0.085
285f753d82e6fb5302067ffd1eaffa8c0ab23210;0adaeeeba4301e4960027dee960a6a31b3e6cb5f;f890d9edcddf3d98061b21aefe61616003fc679e;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1539096586;1;1;1.615
b452404f44f37bd9aa523d8085ad8495724d6546;ab594c74aeab7451cc19dd1612114adb4375f7a9;f890d9edcddf3d98061b21aefe61616003fc679e;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1539096880;1;1;0.359
4b61f5690410e0fab4961fb06621dc638d234244;7859849aff71e70125615d874c2274ab2ea22e78;f8793089c0590a55e66fce100c5210ae701664e2;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1539157612;1;1;0.358
18f15469403daf698595c475fae64490b92eb138;0894c83e15eb9326274b9e0315e23016eca0b1bb;473021e46545bdc9c97718f09c5b8183a462fb72;325ab022dedb1b4798a41d07476d48228b414f66;special2;1539188805;1;1;145.152
6f660381170bfe8830874b8ca1483cf08371f2c5;cf410052768680420d9d997751c127c2d3d29d53;f890d9edcddf3d98061b21aefe61616003fc679e;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1539205748;1;1;0.337
49af2037673710484e27a6f67c51232215010547;f9faae2059bbd19f20bb61fee23cf65f346eadf9;d8b0f6b88ffcb6f4324e4b2574fe646dbf486d54;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1539264624;1;1;1.132
e8d6f0c2db9bae4c7e576347fd89eb7f5df4f536;4f155e3be7bb5b7d7356c3713f20e1088dea1d4a;0861e19dcac8c0f217517b5ed00dc06bfdd2e5c7;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1539331269;1;1;0.468
23f85fa113a5ba3341094d313e0f29c584292e40;5261e397bcc13b4650a567899312d9040e51f849;0861e19dcac8c0f217517b5ed00dc06bfdd2e5c7;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1539331707;1;1;0.779
180134a27eafd06823d1e2a7565640291808931c;376cc88a45a0d9b233260b4538a5cd90d6a4b1d4;1f4c06855904324f8ae38269497df77d33622069;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1539338701;1;1;0.37
0c255211713b312c2c48bd228decfdb5dff7e7cd;81e325272f2abcd9953673af41d18dea40d74cfd;48a8042309ef98c98ce0053b2bd301d8c8749c29;919d6b2b423cbb2860d41f2f35c0c6ba8d10b16a;default;1539339615;1;1;9.894
ff3f3f2d60c9876a55f7a4dfba07e4b58059819b;192fb38da05419931d0fe1881359bc701efc0f8e;360afcaf6f5e6b57c8c239badd59a9d432409a24;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1539370346;1;1;0.427
36a0ce5291c36fd53d93273eecf9d5329193aeb9;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539551947;1;1;0.676
a840a4f982d065f5722d0ef56e60ac710ab12470;ad4a8da1ce4cb601c90d48bde537db37f31f4e37;b7048f3b3b785eb3cf277aee601a628a06c13b3b;0381abb66ae0581560b2f087b1521010e7d21b2e;default;1539552051;1;1;0.178
af04f871aee8c3085ab0dad751f4e936d626c5e2;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539587910;1;1;0.66
7412a060e4cdde624800745f719d07fcd07f6a93;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539587927;1;1;0.769
0a7883538a5928535a7820ea67094e3a56b1cffa;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539587936;1;1;0.654
f34ca59b1f7eb356a360f747e647a9b47801e09e;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539587947;1;1;0.672
5cde1c900ebcc39f11819d7efcc082815040f8a4;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539587957;1;1;0.647
43c33364a402b288f7d535a3bd8800f4aee08e69;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539587967;1;1;0.739
c1115fa483cb263f722c2e5a1fb617f1878d001d;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539587975;1;1;0.668
c19c2ae086fdce9e1c750e6becf11b2e28b405ef;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539587984;1;1;0.678
90ebbb864c92f5ec6b2df0de34f9142c705822f7;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539587996;1;1;0.65
9f1317fa41827820964d878e3230323da4151ff2;59da3eeb707f6f1a998861342a52d39e547712ce;149feaba1e43363e92490fe56f35ee03ae37abce;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539588020;1;1;0.824
2f52eb408953f40729fcc574a68ea0371317e5c8;dc8b913d8cf92f130740a50a237666d83f8fb779;d3bfac7ab794e2036e4b0a82b6ef18301ecc6abb;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1539598761;1;1;0.498
db6f622387eb7a937d1e23343fc1928cb39e8f26;64b1aa48183727aaec6078adb2149ff0f927367b;d3bfac7ab794e2036e4b0a82b6ef18301ecc6abb;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1539599140;1;1;1.641
80833f0c7a00b0a6d7990c6c45a1fa4979def976;791bdc723419455562956389ca029d37555575f5;4e6d6ec0592588b8411af8eddb88c9366ce06083;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1539609036;1;1;0.085
0d8972dce8aafbcb7c61a3df5882581efc621071;f8ba065bee1cd1b51d9a82180e60ee88d6930f21;2611c925815acdb80e669af8b11d7f6f1c5ffd8b;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1539785492;1;1;0.606
4a9db33b60c28f924f1b2fe4ea58ca8c4f8b3f3c;eda696bf859ba3eee2f1c396cc5d3d97c7682658;c32b736444020b1240869763ddca7fa4e4e633b5;919d6b2b423cbb2860d41f2f35c0c6ba8d10b16a;default;1539814657;1;1;4.373
d25bdd8fef4e5f29f5fd3937da112584efd78470;d5f7c4a8bd0aad81c2180a1a64ebe8defd7f55d9;360afcaf6f5e6b57c8c239badd59a9d432409a24;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1539843592;1;1;0.456
b51e3bc648d0fd9746d5bf4bb297acb14c166b9c;19324b86becc468e0cbcf545edb85daea7b40eae;360afcaf6f5e6b57c8c239badd59a9d432409a24;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1539843852;1;1;2.799
ae874ca411d9cad15fade8698072b7216778a584;b62c943d4fd5ee5952284153a749adb8e850bb0f;48a8042309ef98c98ce0053b2bd301d8c8749c29;919d6b2b423cbb2860d41f2f35c0c6ba8d10b16a;default;1539855366;1;1;11.569
7fe5a65f71615050c28db2e294446754cc26b922;f22d2972952677f02cc2133dbf77a0d0f47cdb00;159e5a599bf8354d167c70a7e97d579b404e57ad;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1540068386;1;1;2.543
84378b2db8645e12523754f77736252b3b837b3e;49f64cf823ebc274fb95277861f725b9e4170527;17e7eb6eb18f1f31e6ad503f6aa9a7e298da7df6;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1540146032;1;1;0.444
df421a7eaf52f8db404265974c0edb1ea46b8827;758ee8f27fcb54788afd735fbd22014b936fd562;3517ccc0e5c798b93f33f111d847e24db08b8dc5;0381abb66ae0581560b2f087b1521010e7d21b2e;default;1540201771;1;1;0.556
0af42b98fe3f897ee1be0410ea84cff9daf10c95;d778049be03e5562ff86cdef33360fcebd91cdaf;1bedddc639ab82c5f9a194a85b87cc69124f4c32;9fe5a0b6a597cde520763e5d941a2917d407b750;default;1540204464;1;1;0.602
0e7893221276442733068c63961927fcd0871811;6811e6818dd6b08e6766d0fe0754736d92757fb5;1bedddc639ab82c5f9a194a85b87cc69124f4c32;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1540204505;1;1;0.635
986350ee0cedc99d5f52633631670f0ce5961bc7;91fbc263b785ebe33f381986116d2ca460cd1a25;1bedddc639ab82c5f9a194a85b87cc69124f4c32;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1540204766;1;1;2.82
6e1f9524d7b94f46a09b3dd164f39e6bc6197aa5;0acca1db776f8fd6006942a49378a2e19e878217;1bedddc639ab82c5f9a194a85b87cc69124f4c32;001a37d782127962222a140d84f2f1b938a8e381;default;1540206385;1;1;0.793
3e3828e508c207ad932ac92d79d22ce3bf3c7693;a3c0613fcf6b34cd58bec02a1aa95ca69c15ab90;bdc10c721272aca6394ba5eaa7f61f814b17e4e9;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1540209893;1;1;0.359
466ddbb5e2157f9b88d99c91b266d924953aa021;e3f330994ae5270bc181472e6cf21489fbc49154;55a3f01c136167ae02b37aae56a63f246a96efc3;776976c82b9e02149ac989cd6ea34cbaa5089ea3;default;1540214179;1;1;2.247
3e25002c90a924117e4e541e65ebf20ac826a4ae;f9c5c2971ddac56d6c27e6054acc405cb3477a68;55a3f01c136167ae02b37aae56a63f246a96efc3;47b3c1c93a801968b1dc4822e1a96d25595d8ad5;default;1540214194;1;1;0.559
