submission_id;solution_id;group_id;tlgroup_id;exercise_id;runtime_id;worker_group_id;user_id;spawn_ts;end_ts;limits;cpu_time;correctness;compilation_ok;duration
30c10366f035f84c2e3b27c9dcabb6aa2ff3e03c;30dcebaa9c602390653545b5e006320cd04fc54c;739ab23bcbc38272ac9c9cc103fd53e18f8f0f9b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;6084b375b3785df9d07b97343262841de195e621;1507490716;1507490748;4;0;0;1;2.265
483c7a31804a3f5b21426fd41ba2ef90a43bbc4a;7873137aab34f43c3a166ec4825e88ad52a42d97;739ab23bcbc38272ac9c9cc103fd53e18f8f0f9b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;6d6df18826451f240ece5215481056c5976d3578;1507490742;1507490878;32;0;1;1;4.118
0b960c0720f285499d0271cf2739bba6e7bafab1;b384c5f133dcc3ac3c06142f86daa0bd3aa99033;739ab23bcbc38272ac9c9cc103fd53e18f8f0f9b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;6084b375b3785df9d07b97343262841de195e621;1507490983;1507491017;4;0;0;1;2.24
6259ed6c00ae882086538845b867d1d06c38ce35;e59201af98df9b13b6e702ac72fb01a4594d8f6b;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;afeea2e60fefc5e6f14b640f15da97bde16934a4;1507491013;1507491303;32;0;0.90909090909091;1;3.206
5c6f7795d777dba4d07fe045e6811566829aa2e6;802b9a9d76e91fb386f03dd1336e6091365c2a22;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;bef212e665ba10f6f1f8a656ff0162fd820a3af1;1507491063;1507491227;4;0;0.72727272727273;1;3.926
72edcc51c6300a576381ec496e8ceec3f3f081b9;3e3408a76ce65d98a9ae01855507de967b2da8a9;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;3777676450e1eba95e71f98b91db64999b31f485;1507491069;1507491146;32;0;0.18181818181818;1;2.467
40e29cbc89e2b2740afbabef737570fe7adf9f9a;143d1bab5917ad3e2c77bb88d8f6deb697810e78;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;a6f08ffd5bdd88568f7f1706390efd22e3a2fa45;1507491147;1507491197;4;0;0.45454545454545;1;2.409
30510c57b9c491a54c9eadba6c20e1926c321f92;edb5a8a4a24844ce637f2fc02ce7b49f875d0d6e;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;3777676450e1eba95e71f98b91db64999b31f485;1507491177;1507491239;4;0;0.18181818181818;1;2.453
c5f8c4a71ae0026e575f3b2f73336078c70a5dc0;3fbaa1123745269810e8da631694f048c0017d39;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;a6f08ffd5bdd88568f7f1706390efd22e3a2fa45;1507491262;1507491347;32;0;0.45454545454545;1;5.138
b7bd0f0be3ddcf5cef218aec24715d3126dd39e5;0f179ec05370ec864c75e0d20691597ba2d76666;739ab23bcbc38272ac9c9cc103fd53e18f8f0f9b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;30560336cfdcda6d292dd3fa090b32e2d579aea4;1507491262;1507491342;4;0;0.90909090909091;1;2.777
5b8a60cc3604177cb20ab30523836435018e9226;c41153330cc47adfa831c33ecb92431f9c57a404;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;afeea2e60fefc5e6f14b640f15da97bde16934a4;1507491404;1507491473;4;0;0.90909090909091;1;3.168
6e6976df23838e6cfad8400cd072a129ad36d82c;65245a5437dc6c3bff71d457ab7f1089bf72f55c;739ab23bcbc38272ac9c9cc103fd53e18f8f0f9b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;30560336cfdcda6d292dd3fa090b32e2d579aea4;1507491460;1507491551;4;0;0.90909090909091;1;2.891
0e01dc10a2f8c8e5b6e9e9afc163c180a3d41e10;ea270128e8935ab9d6b6d758d204a0d5955be143;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;55b81435a61a50e595a8855f48d6e26dcb74136a;1507491465;1507491571;4;0;1;1;3.062
67946f6c6e244e60493b11534d5fbf22a28b42bb;e1e57a250da0777eb26d3d8be3e6ec3d346353cb;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;3777676450e1eba95e71f98b91db64999b31f485;1507491488;1507491585;4;0;0.18181818181818;1;2.545
ceed92bcf4689d5b9f3a53f6b2b9ceeaa2ba7b5d;43cdf62ba4bb8ab43858dc94bf0dcd0cd008afbd;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;a6f08ffd5bdd88568f7f1706390efd22e3a2fa45;1507491610;1507491655;32;0;0.18181818181818;1;2.417
62ceac74d333d83a2488468b01bcedc825496595;e5f06d75c69da37bea7d01e41d07642e8bfc6fbd;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;bef212e665ba10f6f1f8a656ff0162fd820a3af1;1507491682;1507491762;4;0;0.90909090909091;1;2.902
b215fd3213b66feeb968989a7d746bcc95fa032d;a3d0cd82150caeaedea923598dbd6d13e96ca3a4;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;55b81435a61a50e595a8855f48d6e26dcb74136a;1507491692;1507491782;32;0;1;1;3.566
8e2cfaf3afb3e5655ca9af92d5edb42b79da192b;85c1bbb3afc4dcbefb2696f10a2e2c637f293bd9;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;a6f08ffd5bdd88568f7f1706390efd22e3a2fa45;1507491731;1507491809;32;0;0.18181818181818;1;2.596
8be7481ea3efdba54146c212d4ec1b16afc930ee;be77ce4a83fc0c41b1ad721d212fc8fd79a22f1c;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;bef212e665ba10f6f1f8a656ff0162fd820a3af1;1507491824;1507491868;4;0;0.90909090909091;1;2.828
b4a9c4a735839a236daa6629b26ee243cc93743a;2764a77d14b7a41a3c502762d58b981507838d1f;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;a6f08ffd5bdd88568f7f1706390efd22e3a2fa45;1507491976;1507492018;4;0;0.36363636363636;1;2.407
aa63de939fdc3bcf41aa00feea1515f6ea5109a5;4fe688b0444d73f55dfcc978f3c04969f2e65cec;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;3777676450e1eba95e71f98b91db64999b31f485;1507492015;1507492069;4;0;0.18181818181818;1;2.487
59eae9ba05778bf774fa9eb35a9e135a79758122;7692c64ba28d93f089fd992ce8ef397045729fbc;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;a6f08ffd5bdd88568f7f1706390efd22e3a2fa45;1507492051;1507492104;4;0;0.45454545454545;1;2.407
57d1860a600935fb5e5bd12ce1e77ff68c208eb5;ed431c408003ee7a154bb537219454f7d14e5c8d;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;4fb9e71a382f02d96becaae5e78655cbc6b2f390;1507492299;1507492351;4;0;0.90909090909091;1;2.38
ec3a77b8a5335aefd26ee3f1d60a7cee5719753e;06c6a1ad2d713c10d905ee18ce0e6933ba2000f6;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;bef212e665ba10f6f1f8a656ff0162fd820a3af1;1507492332;1507492385;4;0;0.81818181818182;1;2.825
8c68d44dc90d7009ea891e3fc2ed726ee02c5be8;a01dcb2ebbf5d189d3fdf253bb75436ab62dda9b;739ab23bcbc38272ac9c9cc103fd53e18f8f0f9b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;6084b375b3785df9d07b97343262841de195e621;1507492434;1507492465;4;0;0;1;2.236
8ae4dfe2d9998415524ed8f24fe6063d3c81188f;4b638a42c3044dc28bd3279892d7c2a3b8ad1e37;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;bef212e665ba10f6f1f8a656ff0162fd820a3af1;1507492463;1507492533;4;0;0.90909090909091;1;2.895
75700f1db9b51e1038ec0ab77cdb178308f993c1;3402a059cf6a92de30b9f825b3d92061c6e2a9ec;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1ebc763fcfa66ae89d2ce42039d0fef2a6c6fb14;1507492487;1507492550;4;0;0.18181818181818;1;3.316
599b4f0c6c7f6d488037bc27aa116332e0ef7d21;9dd322b25109849dd097304577a071a7cdf51e94;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;e4b444e7735f11e09922b17be151458da59feeee;1507492549;1507492593;4;0;0.72727272727273;1;2.664
85f051037e8377c506c542d2f34f8c443ffe9717;7b62fb3f6fde07e92b50b60dcb1704e91e4e47f5;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;3777676450e1eba95e71f98b91db64999b31f485;1507492674;1507492964;4;0;0.90909090909091;1;2.52
0522c8011b7bc4e754678c467e742f99bda6d1c4;07143f2dab85da00166778f911a690101f6fa460;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;bef212e665ba10f6f1f8a656ff0162fd820a3af1;1507492713;1507492767;4;0;0.72727272727273;1;2.813
a0886320987ad253fc39ed388247728b22be0b9d;15df1a49a4fa738c360b79bdb707aea81fa7250d;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;e4b444e7735f11e09922b17be151458da59feeee;1507492756;1507492804;4;0;0.81818181818182;1;2.639
51362647c3072ecd6daec66fe51d636531e5cb4f;7b65a3a8e24a553d7cea55de644704664f8e03dc;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;a6f08ffd5bdd88568f7f1706390efd22e3a2fa45;1507492826;1507492891;32;0;0.45454545454545;1;5.055
0435fc146e5c98b36603c63250714055273bedf1;922b788579ed98e569a26064beaa9a3893eb2bb0;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;bef212e665ba10f6f1f8a656ff0162fd820a3af1;1507492922;1507492948;4;0;0;0;0.044
98cd0584a45ea5a20f51dd6a7ddfdafd3412c415;0186ee570a8d01185a4e78162a5e9ca91a5c5e24;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;4fb9e71a382f02d96becaae5e78655cbc6b2f390;1507492991;1507493069;32;0;0.90909090909091;1;4.332
496a7c6af2160c5caf2743896a89171c8195fb9a;59e945da5051643a136c5731aff54a1aa5379c94;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;e5c1d9734e2d2dcd4a4f56b9620fc3f4ed2e3b67;1507492995;1507493076;4;0;0.90909090909091;1;2.457
c3df21ccda80112ad82dd4ca9b1d06e522ade1fa;d690bf67cbc53728800a73fc43d1c73a17417956;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;bef212e665ba10f6f1f8a656ff0162fd820a3af1;1507493024;1507493037;4;0;0;0;0.051
95b9e1a507b312fb18863d01ad515654b8ffc71e;9d50441376e63a6f4abb9b300af65a05e5dcff5a;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;bef212e665ba10f6f1f8a656ff0162fd820a3af1;1507493075;1507493121;4;0;1;1;2.785
17019f2a3c92a5c7ec81a16716eb2b350cdf0cd2;0be899ad02063e8f462cc4451c7eb60174585b10;739ab23bcbc38272ac9c9cc103fd53e18f8f0f9b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1dd47f8238d159a1de061a83f56d26997c423243;1507493166;1507493210;4;0;0.18181818181818;1;2.596
afb74969d3c45e1fc9e811bce510c8a3272e5733;ad95a32cec644b525d8a742cc11c592652ed5009;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;a6f08ffd5bdd88568f7f1706390efd22e3a2fa45;1507493215;1507493265;4;0;0.54545454545455;1;2.405
723c1945543dbff503fa2c0e18ac001398975fb9;ab97c0ae663da97ffee9a80ff91b1a5370562ba9;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;873b81c7dd1ac2a120bca5a4ffadc7a4a7901a3b;1507493245;1507494085;4;0;0;1;2.507
fc4f1fb04ba4b9be0325d5395ca564ac719e7e43;72894f6d59a1dc4804902c52214d86eab11164f5;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;e4b444e7735f11e09922b17be151458da59feeee;1507493309;1507493825;4;0;0.90909090909091;1;2.695
71e49139b5224f14b5842fdffe5f377ed26c63c1;2f541cb55b56e3a989be4e340f1d5ac68a614a88;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;c11eb4019f16bc26a4bc11ca1ba25684953cab0c;1507493334;1507493525;4;0;0.090909090909091;1;2.558
aa18a748c44fa4f1c1c03e6cff5e7d68e2458ff9;854f38f13e3377f028ba95d5374eeee6aa307bc9;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;a6f08ffd5bdd88568f7f1706390efd22e3a2fa45;1507493339;1507493435;32;0;0.54545454545455;1;5.072
40c2e15498d03055688a27e7762f74a3bb4bf099;9ec90a9a6312165540a283b08ac628eb6e6c1bc8;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;e33e9fcd3810cdbbc7b481e162f4e7fb127704d8;1507493354;1507493365;4;0;0;0;0.05
39df8bec2a356b9174ea8f145ea97aaaa4202406;fef90acdcca2b035cbdb12d4d5c5e84c0f37e74f;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;e33e9fcd3810cdbbc7b481e162f4e7fb127704d8;1507493490;1507493536;4;0;1;1;3.352
d05e53371e98eecf56690ea0f9cc2493efcf598f;0c97c6c99cbc750e8e563cedc3f99188e609a2a7;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;1ebc763fcfa66ae89d2ce42039d0fef2a6c6fb14;1507493545;1507493643;4;0;0.18181818181818;1;3.322
e24ff03e2f4b2bd832f34d88e7889b29172cfaf7;74c6b5da91449f1666205b382ab259b867d62089;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;a6f08ffd5bdd88568f7f1706390efd22e3a2fa45;1507493655;1507493760;4;0;0.90909090909091;1;2.533
a63e3e43503199d967d64d89e8df38d9cb388992;16e8f6d0877c78a210dafbcf2341738d9bfcc851;739ab23bcbc38272ac9c9cc103fd53e18f8f0f9b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;7b05c43ece27e85677179168b46b04dee2a5f1e0;1507493658;1507493851;4;0;0.90909090909091;1;2.6
3cb41684c79043852eacd183a06969ecebcdd800;482f128735b34c986bf7e978a12cc29800bcd268;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;e003f1a881a89c4e8b67e15fdb5f7ef383f9f9d5;1507493681;1507493808;4;0;0.18181818181818;1;2.856
376823110ed35d7f79404106b67ae89adb895723;d6b19f6dd66608e16207fc637aa428ba66726714;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;e33e9fcd3810cdbbc7b481e162f4e7fb127704d8;1507493705;1507493849;32;0;1;1;14.78
fcfb6c39736fbe60b51be68386c880f89dff3537;7f3609b189a7b68ae14d3ea3b8a8edf74bb60249;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;55b81435a61a50e595a8855f48d6e26dcb74136a;1507493783;1507493890;32;0;1;1;3.361
e34b07a335599ea68a12b736cc3de0be26807382;fdaa30f03a2d137cf3f5d9c37a785cb8d7b4b0c8;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;c11eb4019f16bc26a4bc11ca1ba25684953cab0c;1507493826;1507493937;4;0;0.81818181818182;1;2.561
d62ad588021f4ac4a2b7de3c5d2f53e825c8fe1f;483ec9e0bbb857e95337b34a7d0c25d4d2e7ce87;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;a6f08ffd5bdd88568f7f1706390efd22e3a2fa45;1507493885;1507493942;32;0;0.90909090909091;1;5.012
d6de81a40a3943f6705226c2c6f5e70e79532564;888cc728dd17936a5a4c665f09bae2ba2f76109d;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;9103048989ec780b415dd8853bf929b52bc1a063;1507493956;1507494001;4;0;1;1;2.529
05af4bab2a94b2ff64b6e4705ec0414eae2de164;096ecd440feca4873cdca0d6be9fe1655f1dfd3c;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;4a28af290b91522e5463ae93536b8005363c6855;1507494042;1507494094;4;0;0.90909090909091;1;4.397
238dd6d2487774c6c97716f89c0723225837aaff;e97d604915a45d5dc4e6112fcfa0b00f97082305;196e58416dec51e3d060f5ba2a142f23ac9a4fc7;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;221256dd3cafe5764a694ed69b13b8d01202f819;1507494075;1507494173;4;0;1;1;2.564
aa3e7e9afd7f8597d0aca1272a874d810771c1ac;becc215c8715801ce2ef79d2317f0ae81c0f44bc;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;9103048989ec780b415dd8853bf929b52bc1a063;1507494099;1507494204;32;0;0.90909090909091;1;24.642
b51cb05d393195b6c5053ca9caddbda34dee7621;506805f43f7749bb9f9739ac9cce13e2df7fef20;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;55b81435a61a50e595a8855f48d6e26dcb74136a;1507494152;1507494241;4;0;1;1;3.099
113ed89d03779037b8d4626c5a4eb6b1c0fc4857;49195d7b7bb1e5f252ddff5a379190c0ba6e2f2f;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bc298e054dbf28eb2ebeeffe4228211735001882;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;4a28af290b91522e5463ae93536b8005363c6855;1507494168;1507494265;32;0;1;1;3.974
b5815e6ac612f676bcf9a69588e98f66f6a145f0;ef64b9d8177d135a3045cb7bea9f2df86e975b2f;afb1b259dfd7d0b7b36f97a55ba747f6a126858b;dcd4edce054ee50b20d0936e1cb0d407a429e92b;bb3cd5e0ca53dc1b4071b12f4b0c3604b0884ffd;56cd1e097ebf4135e3622b4b1b53b4f5442a51e8;default;c11eb4019f16bc26a4bc11ca1ba25684953cab0c;1507494224;1507494302;4;0;0.81818181818182;1;2.569
